East, North, Elevation
278805.00, 2088005.00, 551.61
278805.00, 2088015.00, 560.00
278805.00, 2088025.00, 560.00
278805.00, 2088035.00, 560.00
278805.00, 2088045.00, 561.61
278805.00, 2088055.00, 570.00
278805.00, 2088065.00, 570.00
278805.00, 2088075.00, 570.00
278805.00, 2088085.00, 570.00
278805.00, 2088095.00, 570.00
278805.00, 2088105.00, 570.00
278805.00, 2088115.00, 570.00
278805.00, 2088125.00, 561.61
278805.00, 2088135.00, 561.61
278805.00, 2088145.00, 561.61
278805.00, 2088155.00, 561.61
278805.00, 2088165.00, 560.00
278805.00, 2088175.00, 560.00
278805.00, 2088185.00, 560.00
278805.00, 2088195.00, 560.00
278805.00, 2088205.00, 560.00
278805.00, 2088215.00, 560.00
278805.00, 2088225.00, 560.00
278805.00, 2088235.00, 560.00
278805.00, 2088245.00, 560.00
278805.00, 2088255.00, 560.00
278805.00, 2088265.00, 561.61
278805.00, 2088275.00, 561.61
278805.00, 2088285.00, 561.61
278805.00, 2088295.00, 561.61
278805.00, 2088305.00, 560.00
278805.00, 2088315.00, 561.61
278805.00, 2088325.00, 570.00
278805.00, 2088335.00, 570.00
278805.00, 2088345.00, 570.00
278805.00, 2088355.00, 573.22
278805.00, 2088365.00, 581.61
278805.00, 2088375.00, 590.00
278805.00, 2088385.00, 591.61
278805.00, 2088395.00, 600.00
278805.00, 2088405.00, 601.61
278805.00, 2088415.00, 610.00
278805.00, 2088425.00, 610.00
278805.00, 2088435.00, 610.00
278805.00, 2088445.00, 610.00
278805.00, 2088455.00, 611.61
278805.00, 2088465.00, 620.00
278805.00, 2088475.00, 621.61
278805.00, 2088485.00, 630.00
278805.00, 2088495.00, 630.00
278805.00, 2088505.00, 631.61
278805.00, 2088515.00, 640.00
278805.00, 2088525.00, 640.00
278805.00, 2088535.00, 641.61
278805.00, 2088545.00, 650.00
278805.00, 2088555.00, 650.00
278805.00, 2088565.00, 651.61
278805.00, 2088575.00, 660.00
278805.00, 2088585.00, 660.00
278805.00, 2088595.00, 660.00
278805.00, 2088605.00, 660.00
278805.00, 2088615.00, 661.61
278805.00, 2088625.00, 661.61
278805.00, 2088635.00, 660.00
278805.00, 2088645.00, 660.00
278805.00, 2088655.00, 653.22
278805.00, 2088665.00, 660.00
278805.00, 2088675.00, 660.00
278805.00, 2088685.00, 661.61
278805.00, 2088695.00, 670.00
278805.00, 2088705.00, 670.00
278805.00, 2088715.00, 670.00
278805.00, 2088725.00, 671.61
278805.00, 2088735.00, 671.61
278805.00, 2088745.00, 680.00
278805.00, 2088755.00, 680.00
278805.00, 2088765.00, 680.00
278805.00, 2088775.00, 681.61
278805.00, 2088785.00, 681.61
278805.00, 2088795.00, 681.61
278805.00, 2088805.00, 681.61
278805.00, 2088815.00, 690.00
278805.00, 2088825.00, 690.00
278805.00, 2088835.00, 690.00
278805.00, 2088845.00, 690.00
278805.00, 2088855.00, 690.00
278805.00, 2088865.00, 691.61
278805.00, 2088875.00, 700.00
278805.00, 2088885.00, 700.00
278805.00, 2088895.00, 701.61
278805.00, 2088905.00, 710.00
278805.00, 2088915.00, 710.00
278805.00, 2088925.00, 711.61
278805.00, 2088935.00, 720.00
278805.00, 2088945.00, 720.00
278805.00, 2088955.00, 720.00
278805.00, 2088965.00, 721.61
278805.00, 2088975.00, 730.00
278805.00, 2088985.00, 730.00
278805.00, 2088995.00, 730.00
278805.00, 2089005.00, 730.00
278805.00, 2089015.00, 730.00
278805.00, 2089025.00, 730.00
278805.00, 2089035.00, 734.83
278805.00, 2089045.00, 743.22
278805.00, 2089055.00, 751.61
278805.00, 2089065.00, 760.00
278805.00, 2089075.00, 761.61
278805.00, 2089085.00, 770.00
278805.00, 2089095.00, 771.61
278805.00, 2089105.00, 780.00
278805.00, 2089115.00, 780.00
278805.00, 2089125.00, 781.61
278805.00, 2089135.00, 790.00
278805.00, 2089145.00, 790.00
278805.00, 2089155.00, 790.00
278805.00, 2089165.00, 790.00
278805.00, 2089175.00, 790.00
278805.00, 2089185.00, 790.00
278805.00, 2089195.00, 790.00
278805.00, 2089205.00, 790.00
278805.00, 2089215.00, 790.00
278805.00, 2089225.00, 781.61
278805.00, 2089235.00, 780.00
278805.00, 2089245.00, 771.61
278805.00, 2089255.00, 763.22
278805.00, 2089265.00, 754.83
278805.00, 2089275.00, 750.00
278805.00, 2089285.00, 750.00
278805.00, 2089295.00, 750.00
278805.00, 2089305.00, 741.61
278805.00, 2089315.00, 740.00
278805.00, 2089325.00, 731.61
278805.00, 2089335.00, 730.00
278805.00, 2089345.00, 730.00
278805.00, 2089355.00, 721.61
278805.00, 2089365.00, 720.00
278805.00, 2089375.00, 711.61
278805.00, 2089385.00, 710.00
278805.00, 2089395.00, 710.00
278805.00, 2089405.00, 710.00
278805.00, 2089415.00, 711.61
278805.00, 2089425.00, 720.00
278805.00, 2089435.00, 720.00
278805.00, 2089445.00, 721.61
278805.00, 2089455.00, 730.00
278805.00, 2089465.00, 730.00
278805.00, 2089475.00, 730.00
278805.00, 2089485.00, 730.00
278805.00, 2089495.00, 730.00
278805.00, 2089505.00, 730.00
278805.00, 2089515.00, 730.00
278805.00, 2089525.00, 730.00
278805.00, 2089535.00, 731.61
278805.00, 2089545.00, 740.00
278805.00, 2089555.00, 740.00
278805.00, 2089565.00, 740.00
278805.00, 2089575.00, 740.00
278805.00, 2089585.00, 740.00
278805.00, 2089595.00, 740.00
278805.00, 2089605.00, 740.00
278805.00, 2089615.00, 740.00
278805.00, 2089625.00, 740.00
278805.00, 2089635.00, 740.00
278805.00, 2089645.00, 740.00
278805.00, 2089655.00, 740.00
278805.00, 2089665.00, 740.00
278805.00, 2089675.00, 741.61
278805.00, 2089685.00, 750.00
278805.00, 2089695.00, 750.00
278805.00, 2089705.00, 750.00
278805.00, 2089715.00, 750.00
278805.00, 2089725.00, 750.00
278805.00, 2089735.00, 750.00
278805.00, 2089745.00, 750.00
278805.00, 2089755.00, 750.00
278805.00, 2089765.00, 750.00
278805.00, 2089775.00, 750.00
278805.00, 2089785.00, 750.00
278805.00, 2089795.00, 750.00
278805.00, 2089805.00, 750.00
278805.00, 2089815.00, 750.00
278805.00, 2089825.00, 750.00
278805.00, 2089835.00, 750.00
278805.00, 2089845.00, 750.00
278805.00, 2089855.00, 750.00
278805.00, 2089865.00, 750.00
278805.00, 2089875.00, 750.00
278805.00, 2089885.00, 750.00
278805.00, 2089895.00, 750.00
278805.00, 2089905.00, 750.00
278805.00, 2089915.00, 750.00
278805.00, 2089925.00, 750.00
278805.00, 2089935.00, 750.00
278805.00, 2089945.00, 750.00
278805.00, 2089955.00, 753.22
278805.00, 2089965.00, 761.61
278805.00, 2089975.00, 770.00
278805.00, 2089985.00, 771.61
278805.00, 2089995.00, 780.00
278805.00, 2090005.00, 780.00
278805.00, 2090015.00, 780.00
278805.00, 2090025.00, 780.00
278805.00, 2090035.00, 780.00
278805.00, 2090045.00, 771.61
278805.00, 2090055.00, 770.00
278805.00, 2090065.00, 771.61
278805.00, 2090075.00, 780.00
278805.00, 2090085.00, 781.61
278805.00, 2090095.00, 790.00
278805.00, 2090105.00, 791.61
278805.00, 2090115.00, 800.00
278805.00, 2090125.00, 800.00
278805.00, 2090135.00, 800.00
278805.00, 2090145.00, 800.00
278805.00, 2090155.00, 791.61
278805.00, 2090165.00, 790.00
278805.00, 2090175.00, 790.00
278805.00, 2090185.00, 790.00
278805.00, 2090195.00, 790.00
278805.00, 2090205.00, 790.00
278805.00, 2090215.00, 790.00
278805.00, 2090225.00, 781.61
278805.00, 2090235.00, 780.00
278805.00, 2090245.00, 780.00
278805.00, 2090255.00, 771.61
278805.00, 2090265.00, 770.00
278805.00, 2090275.00, 770.00
278805.00, 2090285.00, 774.83
278805.00, 2090295.00, 783.22
278805.00, 2090305.00, 791.61
278805.00, 2090315.00, 800.00
278805.00, 2090325.00, 806.44
278805.00, 2090335.00, 814.83
278805.00, 2090345.00, 823.22
278805.00, 2090355.00, 831.61
278805.00, 2090365.00, 840.00
278805.00, 2090375.00, 841.61
278805.00, 2090385.00, 850.00
278805.00, 2090395.00, 853.22
278805.00, 2090405.00, 861.61
278805.00, 2090415.00, 870.00
278805.00, 2090425.00, 870.00
278805.00, 2090435.00, 870.00
278805.00, 2090445.00, 870.00
278805.00, 2090455.00, 871.61
278805.00, 2090465.00, 880.00
278805.00, 2090475.00, 880.00
278805.00, 2090485.00, 880.00
278805.00, 2090495.00, 881.61
278805.00, 2090505.00, 890.00
278805.00, 2090515.00, 891.61
278805.00, 2090525.00, 900.00
278805.00, 2090535.00, 903.22
278805.00, 2090545.00, 911.61
278805.00, 2090555.00, 920.00
278805.00, 2090565.00, 921.61
278805.00, 2090575.00, 930.00
278805.00, 2090585.00, 930.00
278805.00, 2090595.00, 930.00
278805.00, 2090605.00, 931.61
278805.00, 2090615.00, 940.00
278805.00, 2090625.00, 940.00
278805.00, 2090635.00, 940.00
278805.00, 2090645.00, 940.00
278805.00, 2090655.00, 940.00
278805.00, 2090665.00, 940.00
278805.00, 2090675.00, 940.00
278805.00, 2090685.00, 940.00
278805.00, 2090695.00, 940.00
278815.00, 2088005.00, 550.00
278815.00, 2088015.00, 551.61
278815.00, 2088025.00, 560.00
278815.00, 2088035.00, 560.00
278815.00, 2088045.00, 560.00
278815.00, 2088055.00, 561.61
278815.00, 2088065.00, 570.00
278815.00, 2088075.00, 570.00
278815.00, 2088085.00, 570.00
278815.00, 2088095.00, 570.00
278815.00, 2088105.00, 570.00
278815.00, 2088115.00, 570.00
278815.00, 2088125.00, 570.00
278815.00, 2088135.00, 570.00
278815.00, 2088145.00, 570.00
278815.00, 2088155.00, 570.00
278815.00, 2088165.00, 561.61
278815.00, 2088175.00, 561.61
278815.00, 2088185.00, 561.61
278815.00, 2088195.00, 561.61
278815.00, 2088205.00, 561.61
278815.00, 2088215.00, 561.61
278815.00, 2088225.00, 561.61
278815.00, 2088235.00, 561.61
278815.00, 2088245.00, 561.61
278815.00, 2088255.00, 561.61
278815.00, 2088265.00, 570.00
278815.00, 2088275.00, 570.00
278815.00, 2088285.00, 570.00
278815.00, 2088295.00, 570.00
278815.00, 2088305.00, 561.61
278815.00, 2088315.00, 570.00
278815.00, 2088325.00, 570.00
278815.00, 2088335.00, 570.00
278815.00, 2088345.00, 570.00
278815.00, 2088355.00, 573.22
278815.00, 2088365.00, 581.61
278815.00, 2088375.00, 590.00
278815.00, 2088385.00, 593.22
278815.00, 2088395.00, 601.61
278815.00, 2088405.00, 610.00
278815.00, 2088415.00, 610.00
278815.00, 2088425.00, 610.00
278815.00, 2088435.00, 610.00
278815.00, 2088445.00, 610.00
278815.00, 2088455.00, 611.61
278815.00, 2088465.00, 620.00
278815.00, 2088475.00, 621.61
278815.00, 2088485.00, 630.00
278815.00, 2088495.00, 630.00
278815.00, 2088505.00, 631.61
278815.00, 2088515.00, 640.00
278815.00, 2088525.00, 640.00
278815.00, 2088535.00, 641.61
278815.00, 2088545.00, 650.00
278815.00, 2088555.00, 650.00
278815.00, 2088565.00, 651.61
278815.00, 2088575.00, 660.00
278815.00, 2088585.00, 660.00
278815.00, 2088595.00, 660.00
278815.00, 2088605.00, 661.61
278815.00, 2088615.00, 670.00
278815.00, 2088625.00, 670.00
278815.00, 2088635.00, 661.61
278815.00, 2088645.00, 660.00
278815.00, 2088655.00, 661.61
278815.00, 2088665.00, 661.61
278815.00, 2088675.00, 661.61
278815.00, 2088685.00, 670.00
278815.00, 2088695.00, 670.00
278815.00, 2088705.00, 670.00
278815.00, 2088715.00, 671.61
278815.00, 2088725.00, 680.00
278815.00, 2088735.00, 680.00
278815.00, 2088745.00, 680.00
278815.00, 2088755.00, 681.61
278815.00, 2088765.00, 681.61
278815.00, 2088775.00, 690.00
278815.00, 2088785.00, 690.00
278815.00, 2088795.00, 690.00
278815.00, 2088805.00, 690.00
278815.00, 2088815.00, 690.00
278815.00, 2088825.00, 690.00
278815.00, 2088835.00, 690.00
278815.00, 2088845.00, 690.00
278815.00, 2088855.00, 690.00
278815.00, 2088865.00, 691.61
278815.00, 2088875.00, 700.00
278815.00, 2088885.00, 701.61
278815.00, 2088895.00, 710.00
278815.00, 2088905.00, 710.00
278815.00, 2088915.00, 710.00
278815.00, 2088925.00, 711.61
278815.00, 2088935.00, 720.00
278815.00, 2088945.00, 720.00
278815.00, 2088955.00, 721.61
278815.00, 2088965.00, 730.00
278815.00, 2088975.00, 730.00
278815.00, 2088985.00, 730.00
278815.00, 2088995.00, 730.00
278815.00, 2089005.00, 730.00
278815.00, 2089015.00, 730.00
278815.00, 2089025.00, 730.00
278815.00, 2089035.00, 734.83
278815.00, 2089045.00, 743.22
278815.00, 2089055.00, 751.61
278815.00, 2089065.00, 760.00
278815.00, 2089075.00, 761.61
278815.00, 2089085.00, 770.00
278815.00, 2089095.00, 771.61
278815.00, 2089105.00, 780.00
278815.00, 2089115.00, 780.00
278815.00, 2089125.00, 781.61
278815.00, 2089135.00, 790.00
278815.00, 2089145.00, 790.00
278815.00, 2089155.00, 790.00
278815.00, 2089165.00, 790.00
278815.00, 2089175.00, 790.00
278815.00, 2089185.00, 790.00
278815.00, 2089195.00, 790.00
278815.00, 2089205.00, 790.00
278815.00, 2089215.00, 790.00
278815.00, 2089225.00, 790.00
278815.00, 2089235.00, 781.61
278815.00, 2089245.00, 773.22
278815.00, 2089255.00, 764.83
278815.00, 2089265.00, 756.44
278815.00, 2089275.00, 750.00
278815.00, 2089285.00, 750.00
278815.00, 2089295.00, 741.61
278815.00, 2089305.00, 740.00
278815.00, 2089315.00, 740.00
278815.00, 2089325.00, 731.61
278815.00, 2089335.00, 730.00
278815.00, 2089345.00, 721.61
278815.00, 2089355.00, 720.00
278815.00, 2089365.00, 720.00
278815.00, 2089375.00, 711.61
278815.00, 2089385.00, 710.00
278815.00, 2089395.00, 710.00
278815.00, 2089405.00, 710.00
278815.00, 2089415.00, 710.00
278815.00, 2089425.00, 711.61
278815.00, 2089435.00, 720.00
278815.00, 2089445.00, 720.00
278815.00, 2089455.00, 721.61
278815.00, 2089465.00, 730.00
278815.00, 2089475.00, 730.00
278815.00, 2089485.00, 730.00
278815.00, 2089495.00, 730.00
278815.00, 2089505.00, 730.00
278815.00, 2089515.00, 730.00
278815.00, 2089525.00, 730.00
278815.00, 2089535.00, 730.00
278815.00, 2089545.00, 731.61
278815.00, 2089555.00, 740.00
278815.00, 2089565.00, 740.00
278815.00, 2089575.00, 740.00
278815.00, 2089585.00, 740.00
278815.00, 2089595.00, 740.00
278815.00, 2089605.00, 740.00
278815.00, 2089615.00, 740.00
278815.00, 2089625.00, 740.00
278815.00, 2089635.00, 740.00
278815.00, 2089645.00, 740.00
278815.00, 2089655.00, 740.00
278815.00, 2089665.00, 740.00
278815.00, 2089675.00, 740.00
278815.00, 2089685.00, 741.61
278815.00, 2089695.00, 741.61
278815.00, 2089705.00, 741.61
278815.00, 2089715.00, 741.61
278815.00, 2089725.00, 741.61
278815.00, 2089735.00, 750.00
278815.00, 2089745.00, 750.00
278815.00, 2089755.00, 750.00
278815.00, 2089765.00, 750.00
278815.00, 2089775.00, 750.00
278815.00, 2089785.00, 750.00
278815.00, 2089795.00, 750.00
278815.00, 2089805.00, 750.00
278815.00, 2089815.00, 750.00
278815.00, 2089825.00, 750.00
278815.00, 2089835.00, 750.00
278815.00, 2089845.00, 750.00
278815.00, 2089855.00, 750.00
278815.00, 2089865.00, 750.00
278815.00, 2089875.00, 750.00
278815.00, 2089885.00, 741.61
278815.00, 2089895.00, 741.61
278815.00, 2089905.00, 741.61
278815.00, 2089915.00, 750.00
278815.00, 2089925.00, 750.00
278815.00, 2089935.00, 750.00
278815.00, 2089945.00, 750.00
278815.00, 2089955.00, 750.00
278815.00, 2089965.00, 758.13
278815.00, 2089975.00, 761.61
278815.00, 2089985.00, 770.00
278815.00, 2089995.00, 771.61
278815.00, 2090005.00, 780.00
278815.00, 2090015.00, 780.00
278815.00, 2090025.00, 780.00
278815.00, 2090035.00, 771.61
278815.00, 2090045.00, 770.00
278815.00, 2090055.00, 770.00
278815.00, 2090065.00, 771.61
278815.00, 2090075.00, 780.00
278815.00, 2090085.00, 781.61
278815.00, 2090095.00, 790.00
278815.00, 2090105.00, 790.00
278815.00, 2090115.00, 791.61
278815.00, 2090125.00, 791.61
278815.00, 2090135.00, 791.61
278815.00, 2090145.00, 791.61
278815.00, 2090155.00, 788.13
278815.00, 2090165.00, 781.61
278815.00, 2090175.00, 781.61
278815.00, 2090185.00, 781.61
278815.00, 2090195.00, 781.61
278815.00, 2090205.00, 781.61
278815.00, 2090215.00, 781.61
278815.00, 2090225.00, 778.13
278815.00, 2090235.00, 771.61
278815.00, 2090245.00, 771.61
278815.00, 2090255.00, 770.00
278815.00, 2090265.00, 770.00
278815.00, 2090275.00, 770.00
278815.00, 2090285.00, 776.44
278815.00, 2090295.00, 784.83
278815.00, 2090305.00, 793.22
278815.00, 2090315.00, 801.61
278815.00, 2090325.00, 810.00
278815.00, 2090335.00, 818.13
278815.00, 2090345.00, 824.83
278815.00, 2090355.00, 833.22
278815.00, 2090365.00, 841.61
278815.00, 2090375.00, 850.00
278815.00, 2090385.00, 851.61
278815.00, 2090395.00, 860.00
278815.00, 2090405.00, 861.61
278815.00, 2090415.00, 870.00
278815.00, 2090425.00, 870.00
278815.00, 2090435.00, 870.00
278815.00, 2090445.00, 870.00
278815.00, 2090455.00, 870.00
278815.00, 2090465.00, 871.61
278815.00, 2090475.00, 880.00
278815.00, 2090485.00, 880.00
278815.00, 2090495.00, 881.61
278815.00, 2090505.00, 890.00
278815.00, 2090515.00, 890.00
278815.00, 2090525.00, 893.22
278815.00, 2090535.00, 901.61
278815.00, 2090545.00, 910.00
278815.00, 2090555.00, 911.61
278815.00, 2090565.00, 920.00
278815.00, 2090575.00, 921.61
278815.00, 2090585.00, 921.61
278815.00, 2090595.00, 930.00
278815.00, 2090605.00, 930.00
278815.00, 2090615.00, 931.61
278815.00, 2090625.00, 931.61
278815.00, 2090635.00, 931.61
278815.00, 2090645.00, 931.61
278815.00, 2090655.00, 940.00
278815.00, 2090665.00, 940.00
278815.00, 2090675.00, 940.00
278815.00, 2090685.00, 940.00
278815.00, 2090695.00, 940.00
278825.00, 2088005.00, 550.00
278825.00, 2088015.00, 551.61
278825.00, 2088025.00, 560.00
278825.00, 2088035.00, 560.00
278825.00, 2088045.00, 560.00
278825.00, 2088055.00, 560.00
278825.00, 2088065.00, 561.61
278825.00, 2088075.00, 570.00
278825.00, 2088085.00, 570.00
278825.00, 2088095.00, 570.00
278825.00, 2088105.00, 570.00
278825.00, 2088115.00, 570.00
278825.00, 2088125.00, 570.00
278825.00, 2088135.00, 570.00
278825.00, 2088145.00, 570.00
278825.00, 2088155.00, 570.00
278825.00, 2088165.00, 570.00
278825.00, 2088175.00, 570.00
278825.00, 2088185.00, 570.00
278825.00, 2088195.00, 570.00
278825.00, 2088205.00, 570.00
278825.00, 2088215.00, 570.00
278825.00, 2088225.00, 570.00
278825.00, 2088235.00, 570.00
278825.00, 2088245.00, 570.00
278825.00, 2088255.00, 570.00
278825.00, 2088265.00, 570.00
278825.00, 2088275.00, 570.00
278825.00, 2088285.00, 570.00
278825.00, 2088295.00, 570.00
278825.00, 2088305.00, 570.00
278825.00, 2088315.00, 570.00
278825.00, 2088325.00, 570.00
278825.00, 2088335.00, 570.00
278825.00, 2088345.00, 570.00
278825.00, 2088355.00, 571.61
278825.00, 2088365.00, 580.00
278825.00, 2088375.00, 584.83
278825.00, 2088385.00, 593.22
278825.00, 2088395.00, 601.61
278825.00, 2088405.00, 610.00
278825.00, 2088415.00, 610.00
278825.00, 2088425.00, 610.00
278825.00, 2088435.00, 610.00
278825.00, 2088445.00, 610.00
278825.00, 2088455.00, 611.61
278825.00, 2088465.00, 620.00
278825.00, 2088475.00, 621.61
278825.00, 2088485.00, 630.00
278825.00, 2088495.00, 630.00
278825.00, 2088505.00, 631.61
278825.00, 2088515.00, 640.00
278825.00, 2088525.00, 640.00
278825.00, 2088535.00, 641.61
278825.00, 2088545.00, 650.00
278825.00, 2088555.00, 650.00
278825.00, 2088565.00, 651.61
278825.00, 2088575.00, 660.00
278825.00, 2088585.00, 660.00
278825.00, 2088595.00, 661.61
278825.00, 2088605.00, 670.00
278825.00, 2088615.00, 670.00
278825.00, 2088625.00, 670.00
278825.00, 2088635.00, 670.00
278825.00, 2088645.00, 661.61
278825.00, 2088655.00, 670.00
278825.00, 2088665.00, 670.00
278825.00, 2088675.00, 670.00
278825.00, 2088685.00, 670.00
278825.00, 2088695.00, 670.00
278825.00, 2088705.00, 671.61
278825.00, 2088715.00, 680.00
278825.00, 2088725.00, 680.00
278825.00, 2088735.00, 680.00
278825.00, 2088745.00, 681.61
278825.00, 2088755.00, 690.00
278825.00, 2088765.00, 690.00
278825.00, 2088775.00, 690.00
278825.00, 2088785.00, 690.00
278825.00, 2088795.00, 690.00
278825.00, 2088805.00, 691.61
278825.00, 2088815.00, 691.61
278825.00, 2088825.00, 691.61
278825.00, 2088835.00, 691.61
278825.00, 2088845.00, 690.00
278825.00, 2088855.00, 690.00
278825.00, 2088865.00, 691.61
278825.00, 2088875.00, 700.00
278825.00, 2088885.00, 701.61
278825.00, 2088895.00, 710.00
278825.00, 2088905.00, 710.00
278825.00, 2088915.00, 710.00
278825.00, 2088925.00, 711.61
278825.00, 2088935.00, 720.00
278825.00, 2088945.00, 721.61
278825.00, 2088955.00, 730.00
278825.00, 2088965.00, 730.00
278825.00, 2088975.00, 730.00
278825.00, 2088985.00, 730.00
278825.00, 2088995.00, 730.00
278825.00, 2089005.00, 730.00
278825.00, 2089015.00, 730.00
278825.00, 2089025.00, 730.00
278825.00, 2089035.00, 734.83
278825.00, 2089045.00, 743.22
278825.00, 2089055.00, 751.61
278825.00, 2089065.00, 760.00
278825.00, 2089075.00, 761.61
278825.00, 2089085.00, 770.00
278825.00, 2089095.00, 770.00
278825.00, 2089105.00, 771.61
278825.00, 2089115.00, 780.00
278825.00, 2089125.00, 780.00
278825.00, 2089135.00, 781.61
278825.00, 2089145.00, 790.00
278825.00, 2089155.00, 790.00
278825.00, 2089165.00, 790.00
278825.00, 2089175.00, 790.00
278825.00, 2089185.00, 790.00
278825.00, 2089195.00, 790.00
278825.00, 2089205.00, 790.00
278825.00, 2089215.00, 790.00
278825.00, 2089225.00, 790.00
278825.00, 2089235.00, 781.61
278825.00, 2089245.00, 773.22
278825.00, 2089255.00, 764.83
278825.00, 2089265.00, 756.44
278825.00, 2089275.00, 750.00
278825.00, 2089285.00, 750.00
278825.00, 2089295.00, 741.61
278825.00, 2089305.00, 740.00
278825.00, 2089315.00, 740.00
278825.00, 2089325.00, 731.61
278825.00, 2089335.00, 730.00
278825.00, 2089345.00, 721.61
278825.00, 2089355.00, 720.00
278825.00, 2089365.00, 711.61
278825.00, 2089375.00, 710.00
278825.00, 2089385.00, 710.00
278825.00, 2089395.00, 701.61
278825.00, 2089405.00, 701.61
278825.00, 2089415.00, 710.00
278825.00, 2089425.00, 710.00
278825.00, 2089435.00, 711.61
278825.00, 2089445.00, 720.00
278825.00, 2089455.00, 720.00
278825.00, 2089465.00, 721.61
278825.00, 2089475.00, 721.61
278825.00, 2089485.00, 721.61
278825.00, 2089495.00, 721.61
278825.00, 2089505.00, 721.61
278825.00, 2089515.00, 721.61
278825.00, 2089525.00, 730.00
278825.00, 2089535.00, 730.00
278825.00, 2089545.00, 730.00
278825.00, 2089555.00, 731.61
278825.00, 2089565.00, 740.00
278825.00, 2089575.00, 740.00
278825.00, 2089585.00, 740.00
278825.00, 2089595.00, 740.00
278825.00, 2089605.00, 740.00
278825.00, 2089615.00, 740.00
278825.00, 2089625.00, 740.00
278825.00, 2089635.00, 740.00
278825.00, 2089645.00, 740.00
278825.00, 2089655.00, 740.00
278825.00, 2089665.00, 740.00
278825.00, 2089675.00, 740.00
278825.00, 2089685.00, 740.00
278825.00, 2089695.00, 740.00
278825.00, 2089705.00, 740.00
278825.00, 2089715.00, 740.00
278825.00, 2089725.00, 740.00
278825.00, 2089735.00, 741.61
278825.00, 2089745.00, 741.61
278825.00, 2089755.00, 741.61
278825.00, 2089765.00, 741.61
278825.00, 2089775.00, 750.00
278825.00, 2089785.00, 750.00
278825.00, 2089795.00, 750.00
278825.00, 2089805.00, 750.00
278825.00, 2089815.00, 750.00
278825.00, 2089825.00, 750.00
278825.00, 2089835.00, 750.00
278825.00, 2089845.00, 750.00
278825.00, 2089855.00, 750.00
278825.00, 2089865.00, 741.61
278825.00, 2089875.00, 741.61
278825.00, 2089885.00, 740.00
278825.00, 2089895.00, 740.00
278825.00, 2089905.00, 740.00
278825.00, 2089915.00, 741.61
278825.00, 2089925.00, 750.00
278825.00, 2089935.00, 750.00
278825.00, 2089945.00, 750.00
278825.00, 2089955.00, 750.00
278825.00, 2089965.00, 750.00
278825.00, 2089975.00, 758.13
278825.00, 2089985.00, 761.61
278825.00, 2089995.00, 768.13
278825.00, 2090005.00, 771.61
278825.00, 2090015.00, 771.61
278825.00, 2090025.00, 771.61
278825.00, 2090035.00, 770.00
278825.00, 2090045.00, 761.61
278825.00, 2090055.00, 770.00
278825.00, 2090065.00, 771.61
278825.00, 2090075.00, 780.00
278825.00, 2090085.00, 781.61
278825.00, 2090095.00, 790.00
278825.00, 2090105.00, 790.00
278825.00, 2090115.00, 790.00
278825.00, 2090125.00, 790.00
278825.00, 2090135.00, 783.22
278825.00, 2090145.00, 783.22
278825.00, 2090155.00, 779.74
278825.00, 2090165.00, 776.27
278825.00, 2090175.00, 773.22
278825.00, 2090185.00, 773.22
278825.00, 2090195.00, 773.22
278825.00, 2090205.00, 773.22
278825.00, 2090215.00, 773.22
278825.00, 2090225.00, 770.00
278825.00, 2090235.00, 770.00
278825.00, 2090245.00, 770.00
278825.00, 2090255.00, 770.00
278825.00, 2090265.00, 770.00
278825.00, 2090275.00, 771.26
278825.00, 2090285.00, 779.66
278825.00, 2090295.00, 788.05
278825.00, 2090305.00, 796.44
278825.00, 2090315.00, 804.83
278825.00, 2090325.00, 813.22
278825.00, 2090335.00, 821.61
278825.00, 2090345.00, 830.00
278825.00, 2090355.00, 833.22
278825.00, 2090365.00, 841.61
278825.00, 2090375.00, 850.00
278825.00, 2090385.00, 851.61
278825.00, 2090395.00, 860.00
278825.00, 2090405.00, 860.00
278825.00, 2090415.00, 861.61
278825.00, 2090425.00, 870.00
278825.00, 2090435.00, 870.00
278825.00, 2090445.00, 870.00
278825.00, 2090455.00, 870.00
278825.00, 2090465.00, 871.61
278825.00, 2090475.00, 880.00
278825.00, 2090485.00, 880.00
278825.00, 2090495.00, 880.00
278825.00, 2090505.00, 881.61
278825.00, 2090515.00, 890.00
278825.00, 2090525.00, 891.61
278825.00, 2090535.00, 900.00
278825.00, 2090545.00, 903.22
278825.00, 2090555.00, 911.61
278825.00, 2090565.00, 920.00
278825.00, 2090575.00, 920.00
278825.00, 2090585.00, 920.00
278825.00, 2090595.00, 921.61
278825.00, 2090605.00, 921.61
278825.00, 2090615.00, 923.22
278825.00, 2090625.00, 930.00
278825.00, 2090635.00, 930.00
278825.00, 2090645.00, 930.00
278825.00, 2090655.00, 931.61
278825.00, 2090665.00, 931.61
278825.00, 2090675.00, 940.00
278825.00, 2090685.00, 940.00
278825.00, 2090695.00, 931.61
278835.00, 2088005.00, 541.61
278835.00, 2088015.00, 550.00
278835.00, 2088025.00, 551.61
278835.00, 2088035.00, 560.00
278835.00, 2088045.00, 560.00
278835.00, 2088055.00, 560.00
278835.00, 2088065.00, 560.00
278835.00, 2088075.00, 561.61
278835.00, 2088085.00, 561.61
278835.00, 2088095.00, 561.61
278835.00, 2088105.00, 570.00
278835.00, 2088115.00, 570.00
278835.00, 2088125.00, 570.00
