East, North, Elevation
105.00, 1455.00, 450.00
105.00, 1485.00, 450.00
105.00, 1515.00, 450.00
105.00, 1545.00, 450.00
105.00, 1575.00, 450.00
105.00, 1605.00, 450.00
105.00, 1635.00, 450.00
105.00, 1665.00, 450.00
105.00, 1695.00, 450.00
105.00, 1725.00, 450.00
105.00, 1755.00, 450.00
105.00, 1785.00, 420.00
135.00, 15.00, 450.00
135.00, 45.00, 450.00
135.00, 75.00, 450.00
135.00, 105.00, 450.00
135.00, 135.00, 450.00
135.00, 165.00, 450.00
135.00, 195.00, 450.00
135.00, 225.00, 450.00
135.00, 255.00, 450.00
135.00, 285.00, 450.00
135.00, 315.00, 450.00
135.00, 345.00, 450.00
135.00, 375.00, 450.00
135.00, 405.00, 450.00
135.00, 435.00, 450.00
135.00, 465.00, 450.00
135.00, 495.00, 450.00
135.00, 525.00, 450.00
135.00, 555.00, 450.00
135.00, 585.00, 450.00
135.00, 615.00, 450.00
135.00, 645.00, 450.00
135.00, 675.00, 450.00
135.00, 705.00, 450.00
135.00, 735.00, 450.00
135.00, 765.00, 450.00
135.00, 795.00, 450.00
135.00, 825.00, 450.00
135.00, 855.00, 450.00
135.00, 885.00, 450.00
135.00, 915.00, 450.00
135.00, 945.00, 450.00
135.00, 975.00, 450.00
135.00, 1005.00, 450.00
135.00, 1035.00, 450.00
135.00, 1065.00, 450.00
135.00, 1095.00, 450.00
135.00, 1125.00, 450.00
135.00, 1155.00, 450.00
135.00, 1185.00, 450.00
135.00, 1215.00, 450.00
135.00, 1245.00, 450.00
135.00, 1275.00, 450.00
135.00, 1305.00, 450.00
135.00, 1335.00, 450.00
135.00, 1365.00, 450.00
135.00, 1395.00, 450.00
135.00, 1425.00, 450.00
135.00, 1455.00, 450.00
135.00, 1485.00, 450.00
135.00, 1515.00, 450.00
135.00, 1545.00, 450.00
135.00, 1575.00, 450.00
135.00, 1605.00, 450.00
135.00, 1635.00, 420.00
135.00, 1665.00, 420.00
135.00, 1695.00, 450.00
135.00, 1725.00, 450.00
135.00, 1755.00, 420.00
135.00, 1785.00, 420.00
165.00, 15.00, 450.00
165.00, 45.00, 450.00
165.00, 75.00, 450.00
165.00, 105.00, 450.00
165.00, 135.00, 450.00
165.00, 165.00, 450.00
165.00, 195.00, 450.00
165.00, 225.00, 450.00
165.00, 255.00, 450.00
165.00, 285.00, 450.00
165.00, 315.00, 450.00
165.00, 345.00, 450.00
165.00, 375.00, 450.00
165.00, 405.00, 450.00
165.00, 435.00, 450.00
165.00, 465.00, 450.00
165.00, 495.00, 450.00
165.00, 525.00, 450.00
165.00, 555.00, 450.00
165.00, 585.00, 450.00
165.00, 615.00, 450.00
165.00, 645.00, 450.00
165.00, 675.00, 450.00
165.00, 705.00, 450.00
165.00, 735.00, 450.00
165.00, 765.00, 450.00
165.00, 795.00, 450.00
165.00, 825.00, 450.00
165.00, 855.00, 450.00
165.00, 885.00, 450.00
165.00, 915.00, 450.00
165.00, 945.00, 450.00
165.00, 975.00, 450.00
165.00, 1005.00, 450.00
165.00, 1035.00, 450.00
165.00, 1065.00, 450.00
165.00, 1095.00, 450.00
165.00, 1125.00, 450.00
165.00, 1155.00, 450.00
165.00, 1185.00, 450.00
165.00, 1215.00, 450.00
165.00, 1245.00, 450.00
165.00, 1275.00, 450.00
165.00, 1305.00, 450.00
165.00, 1335.00, 450.00
165.00, 1365.00, 450.00
165.00, 1395.00, 450.00
165.00, 1425.00, 450.00
165.00, 1455.00, 450.00
165.00, 1485.00, 420.00
165.00, 1515.00, 420.00
165.00, 1545.00, 420.00
165.00, 1575.00, 420.00
165.00, 1605.00, 420.00
165.00, 1635.00, 420.00
165.00, 1665.00, 450.00
165.00, 1695.00, 450.00
165.00, 1725.00, 420.00
165.00, 1755.00, 420.00
165.00, 1785.00, 420.00
195.00, 15.00, 450.00
195.00, 45.00, 450.00
195.00, 75.00, 450.00
195.00, 105.00, 450.00
195.00, 135.00, 450.00
195.00, 165.00, 450.00
195.00, 195.00, 450.00
195.00, 225.00, 450.00
195.00, 255.00, 450.00
195.00, 285.00, 450.00
195.00, 315.00, 450.00
195.00, 345.00, 450.00
195.00, 375.00, 450.00
195.00, 405.00, 450.00
195.00, 435.00, 450.00
195.00, 465.00, 450.00
195.00, 495.00, 450.00
195.00, 525.00, 450.00
195.00, 555.00, 450.00
195.00, 585.00, 450.00
195.00, 615.00, 450.00
195.00, 645.00, 450.00
195.00, 675.00, 447.87
195.00, 705.00, 435.44
195.00, 735.00, 435.44
195.00, 765.00, 437.57
195.00, 795.00, 450.00
195.00, 825.00, 450.00
195.00, 855.00, 450.00
195.00, 885.00, 450.00
195.00, 915.00, 437.57
195.00, 945.00, 425.15
195.00, 975.00, 420.00
195.00, 1005.00, 420.00
195.00, 1035.00, 420.00
195.00, 1065.00, 420.00
195.00, 1095.00, 425.15
195.00, 1125.00, 437.57
195.00, 1155.00, 450.00
195.00, 1185.00, 450.00
195.00, 1215.00, 450.00
195.00, 1245.00, 450.00
195.00, 1275.00, 450.00
195.00, 1305.00, 450.00
195.00, 1335.00, 450.00
195.00, 1365.00, 450.00
195.00, 1395.00, 450.00
195.00, 1425.00, 450.00
195.00, 1455.00, 450.00
195.00, 1485.00, 420.00
195.00, 1515.00, 420.00
195.00, 1545.00, 420.00
195.00, 1575.00, 420.00
195.00, 1605.00, 420.00
195.00, 1635.00, 450.00
195.00, 1665.00, 450.00
195.00, 1695.00, 450.00
195.00, 1725.00, 420.00
195.00, 1755.00, 420.00
195.00, 1785.00, 420.00
225.00, 15.00, 450.00
225.00, 45.00, 450.00
225.00, 75.00, 450.00
225.00, 105.00, 450.00
225.00, 135.00, 450.00
225.00, 165.00, 450.00
225.00, 195.00, 450.00
225.00, 225.00, 450.00
225.00, 255.00, 450.00
225.00, 285.00, 450.00
225.00, 315.00, 450.00
225.00, 345.00, 450.00
225.00, 375.00, 450.00
225.00, 405.00, 450.00
225.00, 435.00, 450.00
225.00, 465.00, 450.00
225.00, 495.00, 450.00
225.00, 525.00, 450.00
225.00, 555.00, 450.00
225.00, 585.00, 450.00
225.00, 615.00, 442.72
225.00, 645.00, 430.29
225.00, 675.00, 417.87
225.00, 705.00, 405.44
225.00, 735.00, 405.44
225.00, 765.00, 407.57
225.00, 795.00, 420.00
225.00, 825.00, 420.00
225.00, 855.00, 425.15
225.00, 885.00, 420.00
225.00, 915.00, 407.57
225.00, 945.00, 395.15
225.00, 975.00, 390.00
225.00, 1005.00, 390.00
225.00, 1035.00, 390.00
225.00, 1065.00, 390.00
225.00, 1095.00, 395.15
225.00, 1125.00, 407.57
225.00, 1155.00, 420.00
225.00, 1185.00, 432.43
225.00, 1215.00, 444.85
225.00, 1245.00, 450.00
225.00, 1275.00, 450.00
225.00, 1305.00, 450.00
225.00, 1335.00, 450.00
225.00, 1365.00, 450.00
225.00, 1395.00, 450.00
225.00, 1425.00, 450.00
225.00, 1455.00, 450.00
225.00, 1485.00, 450.00
225.00, 1515.00, 420.00
225.00, 1545.00, 420.00
225.00, 1575.00, 420.00
225.00, 1605.00, 420.00
225.00, 1635.00, 450.00
225.00, 1665.00, 450.00
225.00, 1695.00, 420.00
225.00, 1725.00, 420.00
225.00, 1755.00, 420.00
225.00, 1785.00, 420.00
255.00, 15.00, 450.00
255.00, 45.00, 450.00
255.00, 75.00, 450.00
255.00, 105.00, 450.00
255.00, 135.00, 450.00
255.00, 165.00, 450.00
255.00, 195.00, 450.00
255.00, 225.00, 450.00
255.00, 255.00, 450.00
255.00, 285.00, 450.00
255.00, 315.00, 450.00
255.00, 345.00, 450.00
255.00, 375.00, 450.00
255.00, 405.00, 450.00
255.00, 435.00, 450.00
255.00, 465.00, 450.00
255.00, 495.00, 450.00
255.00, 525.00, 450.00
255.00, 555.00, 437.57
255.00, 585.00, 425.15
255.00, 615.00, 412.72
255.00, 645.00, 400.29
255.00, 675.00, 387.87
255.00, 705.00, 375.44
255.00, 735.00, 375.44
255.00, 765.00, 377.57
255.00, 795.00, 390.00
255.00, 825.00, 390.00
255.00, 855.00, 395.15
255.00, 885.00, 390.00
255.00, 915.00, 377.57
255.00, 945.00, 365.15
255.00, 975.00, 360.00
255.00, 1005.00, 360.00
255.00, 1035.00, 360.00
255.00, 1065.00, 360.00
255.00, 1095.00, 365.15
255.00, 1125.00, 377.57
255.00, 1155.00, 390.00
255.00, 1185.00, 402.43
255.00, 1215.00, 414.85
255.00, 1245.00, 442.72
255.00, 1275.00, 450.00
255.00, 1305.00, 450.00
255.00, 1335.00, 450.00
255.00, 1365.00, 450.00
255.00, 1395.00, 450.00
255.00, 1425.00, 450.00
255.00, 1455.00, 450.00
255.00, 1485.00, 450.00
255.00, 1515.00, 420.00
255.00, 1545.00, 420.00
255.00, 1575.00, 420.00
255.00, 1605.00, 420.00
255.00, 1635.00, 420.00
255.00, 1665.00, 420.00
255.00, 1695.00, 420.00
255.00, 1725.00, 420.00
255.00, 1755.00, 420.00
255.00, 1785.00, 420.00
285.00, 15.00, 450.00
285.00, 45.00, 450.00
285.00, 75.00, 450.00
285.00, 105.00, 450.00
285.00, 135.00, 450.00
285.00, 165.00, 450.00
285.00, 195.00, 450.00
285.00, 225.00, 450.00
285.00, 255.00, 450.00
285.00, 285.00, 450.00
285.00, 315.00, 450.00
285.00, 345.00, 450.00
285.00, 375.00, 450.00
285.00, 405.00, 450.00
285.00, 435.00, 450.00
285.00, 465.00, 444.85
285.00, 495.00, 432.43
285.00, 525.00, 420.00
285.00, 555.00, 407.57
285.00, 585.00, 395.15
285.00, 615.00, 382.72
285.00, 645.00, 370.29
285.00, 675.00, 357.87
285.00, 705.00, 345.44
285.00, 735.00, 345.44
285.00, 765.00, 347.57
285.00, 795.00, 360.00
285.00, 825.00, 360.00
285.00, 855.00, 365.15
285.00, 885.00, 360.00
285.00, 915.00, 347.57
285.00, 945.00, 335.15
285.00, 975.00, 330.00
285.00, 1005.00, 330.00
285.00, 1035.00, 330.00
285.00, 1065.00, 330.00
285.00, 1095.00, 335.15
285.00, 1125.00, 347.57
285.00, 1155.00, 360.00
285.00, 1185.00, 382.72
285.00, 1215.00, 412.72
285.00, 1245.00, 442.72
285.00, 1275.00, 450.00
285.00, 1305.00, 450.00
285.00, 1335.00, 450.00
285.00, 1365.00, 450.00
285.00, 1395.00, 450.00
285.00, 1425.00, 450.00
285.00, 1455.00, 450.00
285.00, 1485.00, 450.00
285.00, 1515.00, 450.00
285.00, 1545.00, 420.00
285.00, 1575.00, 420.00
285.00, 1605.00, 450.00
285.00, 1635.00, 420.00
285.00, 1665.00, 420.00
285.00, 1695.00, 420.00
285.00, 1725.00, 420.00
285.00, 1755.00, 420.00
285.00, 1785.00, 420.00
315.00, 15.00, 450.00
315.00, 45.00, 450.00
315.00, 75.00, 450.00
315.00, 105.00, 450.00
315.00, 135.00, 450.00
315.00, 165.00, 450.00
315.00, 195.00, 450.00
315.00, 225.00, 450.00
315.00, 255.00, 450.00
315.00, 285.00, 450.00
315.00, 315.00, 450.00
315.00, 345.00, 450.00
315.00, 375.00, 450.00
315.00, 405.00, 450.00
315.00, 435.00, 436.69
315.00, 465.00, 414.85
315.00, 495.00, 402.43
315.00, 525.00, 390.00
315.00, 555.00, 377.57
315.00, 585.00, 365.15
315.00, 615.00, 352.72
315.00, 645.00, 340.29
315.00, 675.00, 327.87
315.00, 705.00, 315.44
315.00, 735.00, 315.44
315.00, 765.00, 317.57
315.00, 795.00, 330.00
315.00, 825.00, 347.57
315.00, 855.00, 340.29
315.00, 885.00, 340.29
315.00, 915.00, 317.57
315.00, 945.00, 305.15
315.00, 975.00, 300.00
315.00, 1005.00, 300.00
315.00, 1035.00, 300.00
315.00, 1065.00, 300.00
315.00, 1095.00, 305.15
315.00, 1125.00, 317.57
315.00, 1155.00, 340.29
315.00, 1185.00, 370.29
315.00, 1215.00, 400.29
315.00, 1245.00, 427.28
315.00, 1275.00, 442.72
315.00, 1305.00, 450.00
315.00, 1335.00, 450.00
315.00, 1365.00, 450.00
315.00, 1395.00, 450.00
315.00, 1425.00, 450.00
315.00, 1455.00, 450.00
315.00, 1485.00, 450.00
315.00, 1515.00, 450.00
315.00, 1545.00, 450.00
315.00, 1575.00, 450.00
315.00, 1605.00, 450.00
315.00, 1635.00, 420.00
315.00, 1665.00, 420.00
315.00, 1695.00, 420.00
315.00, 1725.00, 420.00
315.00, 1755.00, 420.00
315.00, 1785.00, 420.00
345.00, 15.00, 450.00
345.00, 45.00, 450.00
345.00, 75.00, 450.00
345.00, 105.00, 450.00
345.00, 135.00, 450.00
345.00, 165.00, 450.00
345.00, 195.00, 450.00
345.00, 225.00, 450.00
345.00, 255.00, 450.00
345.00, 285.00, 450.00
345.00, 315.00, 450.00
345.00, 345.00, 450.00
345.00, 375.00, 450.00
345.00, 405.00, 450.00
345.00, 435.00, 424.26
345.00, 465.00, 394.26
345.00, 495.00, 390.00
345.00, 525.00, 390.00
345.00, 555.00, 360.00
345.00, 585.00, 335.15
345.00, 615.00, 322.72
345.00, 645.00, 310.29
345.00, 675.00, 297.87
345.00, 705.00, 285.44
345.00, 735.00, 285.44
345.00, 765.00, 300.00
345.00, 795.00, 330.00
345.00, 825.00, 317.57
345.00, 855.00, 310.29
345.00, 885.00, 310.29
345.00, 915.00, 297.87
345.00, 945.00, 275.15
345.00, 975.00, 270.00
345.00, 1005.00, 270.00
345.00, 1035.00, 270.00
345.00, 1065.00, 270.00
345.00, 1095.00, 275.15
345.00, 1125.00, 297.87
345.00, 1155.00, 327.87
345.00, 1185.00, 357.87
345.00, 1215.00, 384.85
345.00, 1245.00, 400.29
345.00, 1275.00, 412.72
345.00, 1305.00, 420.00
345.00, 1335.00, 434.56
345.00, 1365.00, 450.00
345.00, 1395.00, 450.00
345.00, 1425.00, 450.00
345.00, 1455.00, 450.00
345.00, 1485.00, 450.00
345.00, 1515.00, 450.00
345.00, 1545.00, 450.00
345.00, 1575.00, 450.00
345.00, 1605.00, 420.00
345.00, 1635.00, 420.00
345.00, 1665.00, 420.00
345.00, 1695.00, 420.00
345.00, 1725.00, 420.00
345.00, 1755.00, 420.00
345.00, 1785.00, 420.00
375.00, 15.00, 450.00
375.00, 45.00, 450.00
375.00, 75.00, 450.00
375.00, 105.00, 450.00
375.00, 135.00, 450.00
375.00, 165.00, 450.00
375.00, 195.00, 450.00
375.00, 225.00, 450.00
375.00, 255.00, 450.00
375.00, 285.00, 450.00
375.00, 315.00, 450.00
375.00, 345.00, 450.00
375.00, 375.00, 450.00
375.00, 405.00, 441.84
375.00, 435.00, 411.84
375.00, 465.00, 381.84
375.00, 495.00, 381.84
375.00, 525.00, 390.00
375.00, 555.00, 360.00
375.00, 585.00, 330.00
375.00, 615.00, 300.00
375.00, 645.00, 280.29
375.00, 675.00, 267.87
375.00, 705.00, 257.57
375.00, 735.00, 257.57
375.00, 765.00, 287.57
375.00, 795.00, 300.00
375.00, 825.00, 287.57
375.00, 855.00, 280.29
375.00, 885.00, 280.29
375.00, 915.00, 267.87
375.00, 945.00, 255.44
375.00, 975.00, 240.00
375.00, 1005.00, 240.00
375.00, 1035.00, 240.00
375.00, 1065.00, 240.00
375.00, 1095.00, 255.44
375.00, 1125.00, 285.44
375.00, 1155.00, 315.44
375.00, 1185.00, 342.43
375.00, 1215.00, 357.87
375.00, 1245.00, 370.29
375.00, 1275.00, 382.72
375.00, 1305.00, 392.13
375.00, 1335.00, 407.57
375.00, 1365.00, 434.56
375.00, 1395.00, 450.00
375.00, 1425.00, 450.00
375.00, 1455.00, 450.00
375.00, 1485.00, 450.00
375.00, 1515.00, 450.00
375.00, 1545.00, 450.00
375.00, 1575.00, 420.00
375.00, 1605.00, 420.00
375.00, 1635.00, 420.00
375.00, 1665.00, 420.00
375.00, 1695.00, 420.00
375.00, 1725.00, 420.00
375.00, 1755.00, 420.00
375.00, 1785.00, 420.00
405.00, 15.00, 450.00
405.00, 45.00, 450.00
405.00, 75.00, 450.00
405.00, 105.00, 450.00
405.00, 135.00, 450.00
405.00, 165.00, 450.00
405.00, 195.00, 450.00
405.00, 225.00, 450.00
405.00, 255.00, 450.00
405.00, 285.00, 450.00
405.00, 315.00, 450.00
405.00, 345.00, 450.00
405.00, 375.00, 450.00
405.00, 405.00, 429.41
405.00, 435.00, 399.41
405.00, 465.00, 369.41
405.00, 495.00, 369.41
405.00, 525.00, 369.41
405.00, 555.00, 347.57
405.00, 585.00, 317.57
405.00, 615.00, 287.57
405.00, 645.00, 257.57
405.00, 675.00, 257.57
405.00, 705.00, 257.57
405.00, 735.00, 257.57
405.00, 765.00, 257.57
405.00, 795.00, 270.00
405.00, 825.00, 257.57
405.00, 855.00, 250.29
405.00, 885.00, 250.29
405.00, 915.00, 237.87
405.00, 945.00, 225.44
405.00, 975.00, 213.02
405.00, 1005.00, 213.02
405.00, 1035.00, 240.00
405.00, 1065.00, 240.00
405.00, 1095.00, 245.15
405.00, 1125.00, 273.02
405.00, 1155.00, 300.00
405.00, 1185.00, 315.44
405.00, 1215.00, 327.87
405.00, 1245.00, 340.29
405.00, 1275.00, 352.72
405.00, 1305.00, 365.15
405.00, 1335.00, 392.13
405.00, 1365.00, 422.13
405.00, 1395.00, 450.00
405.00, 1425.00, 450.00
405.00, 1455.00, 450.00
405.00, 1485.00, 450.00
405.00, 1515.00, 450.00
405.00, 1545.00, 420.00
405.00, 1575.00, 420.00
405.00, 1605.00, 420.00
405.00, 1635.00, 420.00
405.00, 1665.00, 420.00
405.00, 1695.00, 420.00
405.00, 1725.00, 420.00
405.00, 1755.00, 420.00
405.00, 1785.00, 420.00
435.00, 15.00, 450.00
435.00, 45.00, 450.00
435.00, 75.00, 450.00
435.00, 105.00, 450.00
435.00, 135.00, 450.00
435.00, 165.00, 450.00
435.00, 195.00, 450.00
435.00, 225.00, 450.00
435.00, 255.00, 450.00
435.00, 285.00, 450.00
435.00, 315.00, 450.00
435.00, 345.00, 450.00
435.00, 375.00, 446.98
435.00, 405.00, 416.98
435.00, 435.00, 386.98
435.00, 465.00, 356.98
435.00, 495.00, 339.41
435.00, 525.00, 339.41
435.00, 555.00, 326.98
435.00, 585.00, 305.15
435.00, 615.00, 275.15
435.00, 645.00, 245.15
435.00, 675.00, 245.15
435.00, 705.00, 257.57
435.00, 735.00, 252.43
435.00, 765.00, 252.43
435.00, 795.00, 240.00
435.00, 825.00, 227.57
435.00, 855.00, 220.29
435.00, 885.00, 220.29
435.00, 915.00, 207.87
435.00, 945.00, 197.57
435.00, 975.00, 197.57
435.00, 1005.00, 210.00
435.00, 1035.00, 240.00
435.00, 1065.00, 240.00
435.00, 1095.00, 245.15
435.00, 1125.00, 257.57
435.00, 1155.00, 273.02
435.00, 1185.00, 285.44
435.00, 1215.00, 297.87
435.00, 1245.00, 310.29
435.00, 1275.00, 332.13
435.00, 1305.00, 362.13
435.00, 1335.00, 392.13
435.00, 1365.00, 422.13
435.00, 1395.00, 422.13
435.00, 1425.00, 434.56
435.00, 1455.00, 450.00
435.00, 1485.00, 450.00
435.00, 1515.00, 450.00
435.00, 1545.00, 420.00
435.00, 1575.00, 420.00
435.00, 1605.00, 420.00
435.00, 1635.00, 420.00
435.00, 1665.00, 420.00
435.00, 1695.00, 420.00
435.00, 1725.00, 420.00
435.00, 1755.00, 420.00
435.00, 1785.00, 420.00
465.00, 15.00, 450.00
465.00, 45.00, 450.00
465.00, 75.00, 450.00
465.00, 105.00, 450.00
465.00, 135.00, 450.00
465.00, 165.00, 450.00
465.00, 195.00, 450.00
465.00, 225.00, 450.00
465.00, 255.00, 450.00
465.00, 285.00, 450.00
465.00, 315.00, 450.00
465.00, 345.00, 450.00
465.00, 375.00, 434.56
465.00, 405.00, 404.56
465.00, 435.00, 374.56
465.00, 465.00, 344.56
465.00, 495.00, 314.56
465.00, 525.00, 309.41
465.00, 555.00, 296.98
465.00, 585.00, 284.56
465.00, 615.00, 262.72
465.00, 645.00, 232.72
465.00, 675.00, 227.57
465.00, 705.00, 227.57
465.00, 735.00, 222.43
465.00, 765.00, 222.43
465.00, 795.00, 210.00
465.00, 825.00, 197.57
465.00, 855.00, 190.29
465.00, 885.00, 190.29
465.00, 915.00, 185.15
465.00, 945.00, 185.15
465.00, 975.00, 197.57
465.00, 1005.00, 197.57
465.00, 1035.00, 210.00
465.00, 1065.00, 210.00
465.00, 1095.00, 215.15
465.00, 1125.00, 230.59
465.00, 1155.00, 243.02
465.00, 1185.00, 255.44
465.00, 1215.00, 267.87
465.00, 1245.00, 289.71
465.00, 1275.00, 319.71
465.00, 1305.00, 349.71
465.00, 1335.00, 379.71
465.00, 1365.00, 392.13
465.00, 1395.00, 392.13
465.00, 1425.00, 409.71
465.00, 1455.00, 439.71
465.00, 1485.00, 450.00
465.00, 1515.00, 450.00
465.00, 1545.00, 420.00
465.00, 1575.00, 420.00
465.00, 1605.00, 420.00
465.00, 1635.00, 420.00
465.00, 1665.00, 420.00
465.00, 1695.00, 420.00
465.00, 1725.00, 420.00
465.00, 1755.00, 420.00
465.00, 1785.00, 420.00
495.00, 15.00, 450.00
495.00, 45.00, 450.00
495.00, 75.00, 450.00
495.00, 105.00, 450.00
495.00, 135.00, 450.00
495.00, 165.00, 450.00
495.00, 195.00, 450.00
